idOrden;idProducto;cantidadDevuelta;fechaDevolucion;motivoDevolucion;resolucion
90887;3795;3;7/14/2015;Producto dañado o defectuoso;Reembolso
96302;10652;3;7/14/2015;Producto dañado o defectuoso;Intercambio por variante
1388;11963;4;7/15/2015;Producto o tamaño incorrecto;Reembolso
15363;4741;4;7/15/2015;Producto dañado o defectuoso;Reembolso
23989;11655;5;7/15/2015;Producto dañado o defectuoso;Reembolso
92219;4110;2;7/15/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
99113;10861;5;7/15/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
2450;3095;7;7/16/2015;Producto dañado o defectuoso;Crédito de la tienda
28617;848;7;7/16/2015;Producto dañado o defectuoso;Crédito de la tienda
50291;2144;5;7/16/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
55656;5533;1;7/16/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
76063;12105;2;7/16/2015;Producto dañado o defectuoso;Intercambio por variante
84279;14409;6;7/16/2015;Producto dañado o defectuoso;Intercambio por variante
88816;4256;4;7/16/2015;Producto dañado o defectuoso;Reembolso
89061;10965;2;7/16/2015;Cambio de idea o insatisfacción personal;Reembolso
91524;8715;3;7/16/2015;Producto dañado o defectuoso;Crédito de la tienda
94156;3433;2;7/16/2015;Producto o tamaño incorrecto;Crédito de la tienda
6557;13479;3;7/17/2015;Producto dañado o defectuoso;Crédito de la tienda
16059;11805;1;7/17/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
51854;6417;1;7/17/2015;Producto dañado o defectuoso;Intercambio por variante
69844;10802;1;7/17/2015;Producto o tamaño incorrecto;Crédito de la tienda
80240;13305;11;7/17/2015;Producto dañado o defectuoso;Reembolso
34416;2814;2;7/18/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
52748;7671;1;7/18/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
80586;12518;6;7/18/2015;Producto dañado o defectuoso;Intercambio por variante
89318;4271;3;7/18/2015;Producto o tamaño incorrecto;Crédito de la tienda
93262;10881;2;7/19/2015;Producto dañado o defectuoso;Reembolso
24584;14524;3;7/20/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
44926;12720;2;7/20/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
47272;8835;1;7/20/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
71019;7180;5;7/20/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
48688;14766;3;7/21/2015;Producto dañado o defectuoso;Intercambio por variante
83296;2401;6;7/21/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
85459;7460;3;7/21/2015;Cambio de idea o insatisfacción personal;Reembolso
88530;9003;1;7/21/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
94794;12916;7;7/21/2015;Producto dañado o defectuoso;Intercambio por variante
28697;13432;7;7/22/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
77508;3346;1;7/22/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
79989;13006;7;7/22/2015;Producto o tamaño incorrecto;Intercambio por variante
14426;9122;4;7/23/2015;Producto o tamaño incorrecto;Intercambio por variante
35325;10935;1;7/23/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
52464;13296;1;7/23/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
87204;396;7;7/23/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
97116;4081;1;7/23/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
98129;9099;1;7/23/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
78482;6729;3;7/24/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
86199;7449;4;7/24/2015;Producto dañado o defectuoso;Reembolso
32305;2383;2;7/25/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
33061;2712;1;7/25/2015;Producto dañado o defectuoso;Intercambio por variante
93614;6820;2;7/25/2015;Producto o tamaño incorrecto;Intercambio por variante
96302;2862;2;7/25/2015;Producto o tamaño incorrecto;Reembolso
99222;7361;7;7/25/2015;Cambio de idea o insatisfacción personal;Reembolso
29359;4873;4;7/26/2015;Producto o tamaño incorrecto;Reembolso
45706;2198;2;7/26/2015;Producto o tamaño incorrecto;Intercambio por variante
56387;4942;4;7/26/2015;Cambio de idea o insatisfacción personal;Reembolso
51238;6942;3;7/27/2015;Producto o tamaño incorrecto;Reembolso
77375;7753;4;7/27/2015;Cambio de idea o insatisfacción personal;Reembolso
81486;4113;7;7/27/2015;Cambio de idea o insatisfacción personal;Reembolso
91145;5778;5;7/27/2015;Producto dañado o defectuoso;Crédito de la tienda
19609;1790;1;7/28/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
34689;4930;5;7/28/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
69065;1046;2;7/28/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
92636;14083;2;7/28/2015;Producto dañado o defectuoso;Intercambio por variante
99660;632;8;7/28/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
11817;3012;8;7/29/2015;Producto dañado o defectuoso;Crédito de la tienda
77675;6073;6;7/29/2015;Producto o tamaño incorrecto;Crédito de la tienda
90039;7993;1;7/29/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
14591;3103;4;7/30/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
20465;13795;7;7/30/2015;Producto o tamaño incorrecto;Intercambio por variante
42233;6179;6;7/30/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
62601;4840;1;7/30/2015;Producto o tamaño incorrecto;Reembolso
280;4965;1;7/31/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
20465;3115;1;7/31/2015;Producto dañado o defectuoso;Reembolso
40458;2413;7;7/31/2015;Producto dañado o defectuoso;Reembolso
45537;13135;8;7/31/2015;Producto o tamaño incorrecto;Crédito de la tienda
98129;6053;3;7/31/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
40458;10354;6;8/1/2015;Producto dañado o defectuoso;Reembolso
57689;12010;4;8/1/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
79989;2122;4;8/1/2015;Producto dañado o defectuoso;Reembolso
87449;11814;3;8/1/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
10233;8475;3;8/2/2015;Cambio de idea o insatisfacción personal;Reembolso
14629;12608;1;8/3/2015;Producto dañado o defectuoso;Crédito de la tienda
24700;187;1;8/3/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
45371;4171;1;8/3/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
65709;5957;3;8/3/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
95961;8915;3;8/3/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
99660;9293;7;8/3/2015;Producto dañado o defectuoso;Reembolso
34368;14161;1;8/4/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
74119;6629;1;8/4/2015;Producto o tamaño incorrecto;Intercambio por variante
74716;8465;1;8/4/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
74716;6690;2;8/4/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
79271;7655;5;8/4/2015;Producto o tamaño incorrecto;Crédito de la tienda
79989;7113;1;8/4/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
4859;8206;7;8/5/2015;Producto dañado o defectuoso;Reembolso
24643;11217;5;8/5/2015;Producto dañado o defectuoso;Intercambio por variante
74383;13886;5;8/5/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
75634;1813;4;8/5/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
82193;3469;7;8/5/2015;Producto o tamaño incorrecto;Crédito de la tienda
27643;3063;4;8/6/2015;Producto o tamaño incorrecto;Crédito de la tienda
65295;2620;1;8/6/2015;Producto o tamaño incorrecto;Reembolso
82237;12170;3;8/6/2015;Producto dañado o defectuoso;Intercambio por variante
89227;687;3;8/6/2015;Producto o tamaño incorrecto;Crédito de la tienda
347;12679;4;8/7/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
19515;2204;4;8/7/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
35667;775;7;8/7/2015;Producto dañado o defectuoso;Intercambio por variante
39432;9120;2;8/7/2015;Producto o tamaño incorrecto;Reembolso
41145;12773;4;8/7/2015;Producto o tamaño incorrecto;Intercambio por variante
66531;707;10;8/7/2015;Producto dañado o defectuoso;Intercambio por variante
99193;4829;2;8/7/2015;Producto dañado o defectuoso;Crédito de la tienda
11084;14309;4;8/8/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
11895;13768;5;8/8/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
23535;1780;1;8/8/2015;Producto o tamaño incorrecto;Reembolso
54683;7810;4;8/8/2015;Cambio de idea o insatisfacción personal;Reembolso
72805;8432;3;8/8/2015;Producto dañado o defectuoso;Intercambio por variante
72805;5107;5;8/8/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
80005;5495;2;8/8/2015;Producto dañado o defectuoso;Crédito de la tienda
86199;12259;6;8/8/2015;Producto dañado o defectuoso;Reembolso
99660;1557;1;8/8/2015;Producto o tamaño incorrecto;Crédito de la tienda
50590;5047;4;8/9/2015;Producto dañado o defectuoso;Intercambio por variante
85955;10654;10;8/9/2015;Producto dañado o defectuoso;Reembolso
87909;3111;3;8/9/2015;Producto dañado o defectuoso;Reembolso
23714;7268;2;8/10/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
65149;151;10;8/10/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
8765;1165;6;8/11/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
66458;14217;3;8/11/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
66886;12773;8;8/11/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
68008;2865;4;8/11/2015;Producto o tamaño incorrecto;Intercambio por variante
82152;5754;2;8/11/2015;Producto o tamaño incorrecto;Reembolso
89590;5510;1;8/11/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
2020;12278;3;8/12/2015;Producto dañado o defectuoso;Crédito de la tienda
64157;5291;1;8/12/2015;Producto dañado o defectuoso;Intercambio por variante
79013;10279;6;8/12/2015;Producto dañado o defectuoso;Intercambio por variante
86632;464;2;8/12/2015;Cambio de idea o insatisfacción personal;Reembolso
98923;3017;3;8/12/2015;Producto dañado o defectuoso;Intercambio por variante
22140;3147;6;8/13/2015;Producto dañado o defectuoso;Crédito de la tienda
34559;11391;4;8/13/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
92493;9430;4;8/13/2015;Cambio de idea o insatisfacción personal;Reembolso
33318;8856;10;8/14/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
90157;1180;6;8/14/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
99222;6362;2;8/14/2015;Producto o tamaño incorrecto;Reembolso
54026;7613;1;8/15/2015;Producto dañado o defectuoso;Crédito de la tienda
71988;2863;2;8/15/2015;Producto dañado o defectuoso;Crédito de la tienda
90540;11966;6;8/15/2015;Producto dañado o defectuoso;Crédito de la tienda
97808;117;8;8/15/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
3272;866;5;8/16/2015;Cambio de idea o insatisfacción personal;Reembolso
34564;13781;1;8/16/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
42483;9028;2;8/16/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
60671;7533;1;8/16/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
78891;1690;4;8/16/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
95088;12974;6;8/16/2015;Producto o tamaño incorrecto;Intercambio por variante
39851;13557;1;8/17/2015;Producto dañado o defectuoso;Crédito de la tienda
46032;12389;2;8/17/2015;Producto dañado o defectuoso;Crédito de la tienda
48131;2733;1;8/17/2015;Producto o tamaño incorrecto;Intercambio por variante
78912;13108;1;8/17/2015;Producto dañado o defectuoso;Intercambio por variante
86023;6959;4;8/17/2015;Producto dañado o defectuoso;Crédito de la tienda
95542;2300;1;8/17/2015;Producto o tamaño incorrecto;Reembolso
8484;14708;1;8/18/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
25676;7659;4;8/18/2015;Producto dañado o defectuoso;Reembolso
32548;8935;4;8/18/2015;Producto dañado o defectuoso;Reembolso
38419;12596;1;8/18/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
40932;8500;8;8/18/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
95467;1057;1;8/18/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
63744;7276;7;8/19/2015;Producto dañado o defectuoso;Reembolso
2797;14487;2;8/20/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
14692;9903;3;8/20/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
29000;3823;3;8/20/2015;Cambio de idea o insatisfacción personal;Reembolso
55181;6014;3;8/20/2015;Cambio de idea o insatisfacción personal;Reembolso
71871;8993;1;8/20/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
74817;1581;1;8/20/2015;Producto o tamaño incorrecto;Reembolso
83315;5082;5;8/20/2015;Producto o tamaño incorrecto;Intercambio por variante
83543;6453;11;8/20/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
96050;11863;5;8/20/2015;Cambio de idea o insatisfacción personal;Reembolso
97808;1093;7;8/20/2015;Producto o tamaño incorrecto;Intercambio por variante
19169;9796;7;8/21/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
28785;7906;2;8/21/2015;Producto o tamaño incorrecto;Reembolso
29133;2489;2;8/21/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
45128;3709;1;8/21/2015;Cambio de idea o insatisfacción personal;Reembolso
53977;21;1;8/22/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
57871;7728;1;8/22/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
7990;3631;6;8/23/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
27083;11149;9;8/23/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
70924;6937;1;8/23/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
19285;11237;2;8/24/2015;Cambio de idea o insatisfacción personal;Reembolso
21256;6806;5;8/24/2015;Cambio de idea o insatisfacción personal;Crédito de la tienda
67773;747;9;8/24/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
27789;4945;1;8/25/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
42786;1597;3;8/25/2015;Producto o tamaño incorrecto;Intercambio por variante
73630;10015;8;8/25/2015;Cambio de idea o insatisfacción personal;Reembolso
74154;7461;2;8/25/2015;Cambio de idea o insatisfacción personal;Reembolso
95166;2985;8;8/25/2015;Producto o tamaño incorrecto;Intercambio por variante
98588;13747;5;8/25/2015;Producto o tamaño incorrecto;Intercambio por nuevos productos
24685;6922;2;8/26/2015;Producto o tamaño incorrecto;Intercambio por variante
27083;11158;8;8/26/2015;Cambio de idea o insatisfacción personal;Reembolso
74181;4784;1;8/26/2015;Cambio de idea o insatisfacción personal;Intercambio por nuevos productos
81237;9781;7;8/26/2015;Cambio de idea o insatisfacción personal;Reembolso
90167;7285;7;8/26/2015;Producto dañado o defectuoso;Reembolso
38937;1620;5;8/27/2015;Producto dañado o defectuoso;Intercambio por variante
56614;5430;4;8/27/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
88337;8442;1;8/27/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
99576;6009;1;8/27/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
16579;11081;4;8/28/2015;Producto o tamaño incorrecto;Intercambio por variante
40163;14474;3;8/28/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
97240;12353;7;8/29/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
4629;190;1;8/30/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
4830;14624;2;8/30/2015;Cambio de idea o insatisfacción personal;Reembolso
6532;9970;1;8/30/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
15781;7324;2;8/30/2015;Producto dañado o defectuoso;Intercambio por nuevos productos
12296;6104;2;8/31/2015;Cambio de idea o insatisfacción personal;Intercambio por variante
28755;7825;1;8/31/2015;Producto o tamaño incorrecto;Reembolso
35388;11143;12;8/31/2015;Producto dañado o defectuoso;Reembolso
